sample_id,phonogram
DR2_MJB0_SA1,"[[ 1.3056284e+01  1.3053196e+01  1.3026409e+01 ...  1.3711919e+01
   1.3608005e+01  1.2819849e+01]
 [-2.6017623e+00 -2.6039886e+00 -2.5788698e+00 ... -2.0842967e+00
  -2.0334387e+00 -1.3715967e+00]
 [-4.7206271e-01 -5.4475462e-01 -6.0778093e-01 ... -6.0331941e-01
  -6.8767339e-01 -4.5693517e-02]
 ...
 [ 5.8396727e-01  5.1968718e-01  4.7528929e-01 ... -6.8318874e-02
  -1.1372060e-02 -3.8854831e-01]
 [-9.2473507e-02 -4.7784351e-02 -2.5509223e-03 ... -1.4600304e-01
   1.3132840e-02 -1.8185680e+00]
 [-5.4694762e+00 -5.4866991e+00 -5.4707289e+00 ... -5.8800182e+00
  -5.9452586e+00 -5.0831647e+00]]"
DR2_MJB0_SA2,"[[13.117432   13.163936   13.236396   ... 11.02877    11.028992
  11.028866  ]
 [-2.5114813  -2.4927716  -2.4956083  ... -1.7270086  -1.7271519
  -1.7270107 ]
 [-1.0606065  -1.1447582  -1.3451884  ... -0.22077805 -0.22055581
  -0.22082224]
 ...
 [ 0.39922306  0.42437273  0.5238749  ... -1.4767601  -1.4765158
  -1.4766889 ]
 [-1.5727446  -1.4761238  -1.2837871  ... -2.6720266  -2.6716661
  -2.672005  ]
 [-5.760536   -5.7734985  -5.769828   ... -5.04462    -5.0450053
  -5.0446553 ]]"
DR2_MJB0_SI1177,"[[13.298379   13.374381   11.703158   ... 11.706141   11.702742
  11.703465  ]
 [-2.2858644  -2.312396   -1.1442654  ... -1.1447096  -1.1441817
  -1.1441963 ]
 [-0.05857414 -0.06421438  0.12683594 ...  0.12677604  0.12670392
   0.12677592]
 ...
 [ 2.754918    2.5889978  -1.3938154  ... -1.392752   -1.3940108
  -1.3937172 ]
 [-1.0281343  -0.9845661  -1.4013469  ... -1.4009701  -1.401325
  -1.4012569 ]
 [-5.9182177  -5.935401   -5.0125413  ... -5.0142536  -5.0123935
  -5.0127134 ]]"
DR2_MJB0_SI1807,"[[13.639362   13.66131    13.664336   ... 11.771086   11.771599
  11.771007  ]
 [-2.785482   -2.8337429  -3.025887   ... -1.0219516  -1.0220003
  -1.0217941 ]
 [-0.38000843 -0.3717933  -0.39970884 ...  0.16856298  0.16887957
   0.16862872]
 ...
 [ 0.17489111  0.02417392 -0.24084137 ... -0.56075096 -0.5606905
  -0.56082964]
 [-0.68897617 -0.5851164  -0.5164788  ... -2.1684859  -2.1682656
  -2.16861   ]
 [-5.8878746  -5.8751717  -5.8099675  ... -4.5883627  -4.58862
  -4.588058  ]]"
DR2_MJB0_SI547,"[[10.591272   10.298039   10.141426   ... 10.248837   10.249039
  10.249254  ]
 [-2.6868644  -2.6462245  -2.7217479  ... -0.9333334  -0.9333306
  -0.93341666]
 [-1.1497756  -1.3110247  -1.167933   ... -0.07979873 -0.07990333
  -0.07966331]
 ...
 [-0.40688324 -0.8596169  -1.2468289  ... -2.6279917  -2.6282403
  -2.627991  ]
 [-0.9277135  -1.1045927  -1.2392297  ... -2.245038   -2.245133
  -2.2450929 ]
 [-4.7482905  -4.5915713  -4.378971   ... -3.8834538  -3.8834264
  -3.88349   ]]"
DR2_MJB0_SX187,"[[13.759885   13.721404   13.725346   ... 11.084091   11.084281
  11.084053  ]
 [-2.476244   -2.6623855  -2.6489024  ...  4.3501887   4.350786
   4.3499827 ]
 [-1.196874   -1.2434075  -1.2329874  ... -0.3283746  -0.32871175
  -0.32828128]
 ...
 [ 0.10015938 -0.02657115 -0.05957595 ... -0.9855684  -0.98480505
  -0.98578876]
 [-0.80140483 -0.8461623  -0.8741316  ... -1.3583798  -1.3581194
  -1.3584449 ]
 [-5.4522786  -5.432704   -5.4085298  ... -3.9336033  -3.933898
  -3.9335465 ]]"
DR2_MJB0_SX277,"[[10.819736   10.811788   10.8448     ... 10.813794   10.812536
  10.812789  ]
 [-1.5411005  -1.5379436  -1.5498643  ... -1.5381544  -1.5378258
  -1.5378727 ]
 [-0.08498415 -0.08747008 -0.08048116 ... -0.08581854 -0.08675545
  -0.08645734]
 ...
 [-2.3141856  -2.3200274  -2.292631   ... -2.3195744  -2.3200662
  -2.3199372 ]
 [-2.2425194  -2.242292   -2.2432227  ... -2.241689   -2.2421103
  -2.241898  ]
 [-4.5443707  -4.5416517  -4.553818   ... -4.5424247  -4.541919
  -4.5421214 ]]"
DR2_MJB0_SX367,"[[13.70111    13.705171   13.659456   ... 12.776091   12.775072
  12.773138  ]
 [-2.5580988  -2.5601714  -2.6180782  ... -1.7202868  -1.7193604
  -1.7176003 ]
 [-0.38868675 -0.4034807  -0.5293317  ...  0.44327325  0.44320402
   0.4432704 ]
 ...
 [ 0.04607263 -0.1097452  -0.2128911  ... -0.9398558  -0.93974817
  -0.93942493]
 [-1.4941403  -1.5751508  -1.596244   ... -1.6020116  -1.6028546
  -1.6046611 ]
 [-5.219735   -5.1343117  -5.08957    ... -4.856776   -4.855688
  -4.8535833 ]]"
DR2_MJB0_SX7,"[[12.845856   12.762908   12.725533   ... 11.047408   11.047416
  11.047413  ]
 [-1.8057953  -1.8876953  -1.9894595  ... -1.0364587  -1.0364698
  -1.0364678 ]
 [-1.0287876  -1.2375637  -1.2744554  ...  0.74475807  0.7447633
   0.744764  ]
 ...
 [-0.24347347 -0.23561886 -0.38456178 ... -2.1322894  -2.132244
  -2.1322408 ]
 [-1.4788661  -1.4233785  -1.4103248  ... -0.8149544  -0.8149651
  -0.81496954]
 [-5.4224     -5.5345745  -5.514779   ... -4.559369   -4.5593925
  -4.559393  ]]"
DR2_MJB0_SX97,"[[12.674816   12.524672   12.5275135  ... 10.482134   10.48217
  10.482263  ]
 [-2.3309293  -2.553638   -2.6020308  ... -0.245699   -0.24565047
  -0.24580148]
 [-0.7960522  -0.9443004  -1.0327185  ... -0.04937533 -0.04959327
  -0.04946417]
 ...
 [-0.5548757  -0.58276093 -0.5054627  ... -2.1643372  -2.1650686
  -2.1644478 ]
 [-0.7184677  -0.43578407 -0.314362   ... -1.8610985  -1.8604401
  -1.8609235 ]
 [-5.102953   -5.1361647  -5.2032523  ... -4.0591774  -4.059876
  -4.0594144 ]]"
DR2_MKF0_SA1,"[[13.36306    13.402294   13.44165    ... 10.772327   10.772423
  10.772166  ]
 [-2.177383   -2.218024   -2.1787825  ... -0.4485982  -0.44863057
  -0.44855177]
 [-0.8381062  -0.82432956 -0.83198214 ... -0.19545439 -0.19544286
  -0.19544807]
 ...
 [ 0.21773832  0.07102862 -0.03094167 ... -1.5767167  -1.576712
  -1.5767295 ]
 [-0.7831618  -0.76579034 -0.70837355 ... -2.703121   -2.7030962
  -2.70316   ]
 [-5.32666    -5.3102264  -5.3379474  ... -4.018996   -4.019032
  -4.018917  ]]"
DR2_MKF0_SA2,"[[10.604141   13.228062   13.276791   ... 10.577387   10.577335
  10.577393  ]
 [-0.26648143 -2.4520226  -2.4457958  ... -0.2555181  -0.25547308
  -0.25552472]
 [-0.6996284  -1.1766678  -1.1483538  ... -0.6971807  -0.69716597
  -0.6971925 ]
 ...
 [-2.0388463   0.28821245  0.04410571 ... -2.0569646  -2.056995
  -2.0569596 ]
 [-2.013238   -0.957052   -0.9421354  ... -2.02208    -2.0220962
  -2.0220797 ]
 [-4.796814   -5.690378   -5.5788794  ... -4.7805176  -4.780477
  -4.780524  ]]"
DR2_MKF0_SI1018,"[[10.381358   13.007114   13.022722   ... 10.221772   10.221676
  10.221682  ]
 [-0.8711465  -0.9954558  -1.0344111  ... -0.8473315  -0.8474732
  -0.8474976 ]
 [ 0.17060658 -1.0560154  -1.0636313  ...  0.16299555  0.16279542
   0.1627827 ]
 ...
 [-1.8021435   0.4159415   0.26450616 ... -1.8637775  -1.8638719
  -1.8638887 ]
 [-1.9297984  -0.21655326 -0.20725453 ... -1.9756849  -1.9758523
  -1.975869  ]
 [-3.8044677  -5.740781   -5.721593   ... -3.7166502  -3.7165055
  -3.7164924 ]]"
DR2_MKF0_SI1536,"[[ 1.2129545e+01  1.2162367e+01  1.2224906e+01 ...  1.2909868e+01
   1.2910805e+01  1.2909173e+01]
 [-2.4375057e+00 -2.4645269e+00 -2.4616737e+00 ... -1.4544197e+00
  -1.4555469e+00 -1.4535825e+00]
 [-1.1265874e+00 -1.1204188e+00 -1.0173156e+00 ...  3.7838563e-01
   3.7848985e-01  3.7830135e-01]
 ...
 [ 6.5195799e-02 -2.9939711e-03 -8.1044883e-02 ... -1.4261030e-01
  -1.4297409e-01 -1.4235097e-01]
 [-5.7926929e-01 -5.9384060e-01 -5.7348347e-01 ... -1.6916244e+00
  -1.6905342e+00 -1.6923677e+00]
 [-5.8623190e+00 -5.8404493e+00 -5.8115330e+00 ... -4.9453387e+00
  -4.9460964e+00 -4.9448328e+00]]"
DR2_MKF0_SI906,"[[12.212329   12.283943   12.370926   ... 12.389282   12.386417
  12.386301  ]
 [-1.9534842  -1.9796076  -1.9577305  ... -1.3223474  -1.321039
  -1.3209932 ]
 [-0.62074804 -0.5769834  -0.50857306 ...  0.01526573  0.01565468
   0.01565158]
 ...
 [ 4.0832787   3.965539    3.8408637  ... -0.40420273 -0.40705064
  -0.40718135]
 [ 0.11504725  0.1165152   0.0795606  ... -0.76556826 -0.7657527
  -0.76575303]
 [-6.381317   -6.3285313  -6.2681627  ... -5.423691   -5.4225893
  -5.4225435 ]]"
DR2_MKF0_SX186,"[[11.68302    11.652478   11.642251   ...  9.52566     9.52571
   9.525741  ]
 [-1.8032031  -1.7767292  -1.8628124  ...  0.07527563  0.07529242
   0.07524592]
 [-1.2518225  -1.2903535  -1.2960744  ...  0.16457587  0.16461371
   0.16456717]
 ...
 [ 0.49935448  0.4431505   0.40936837 ... -1.5671463  -1.5670178
  -1.5672145 ]
 [-0.5870924  -0.65923065 -0.7447058  ... -2.2319064  -2.231874
  -2.2319074 ]
 [-4.878102   -4.849969   -4.7949376  ... -3.4648247  -3.4648805
  -3.464843  ]]"
DR2_MKF0_SX276,"[[12.5543     12.749019   12.574778   ... 10.6619835  10.661745
  10.661779  ]
 [-1.2909194  -1.4140005  -1.3590558  ... -0.9005085  -0.90070826
  -0.90075743]
 [-1.3522949  -1.2152302  -1.2748138  ... -0.24262357 -0.24272957
  -0.24273095]
 ...
 [-0.08245987 -0.29618466 -0.45355594 ... -1.332999   -1.3329213
  -1.3329372 ]
 [-0.53613335 -0.5530659  -0.45516604 ... -2.2481122  -2.2483227
  -2.2483163 ]
 [-4.457968   -4.4978848  -4.316113   ... -4.278775   -4.2784963
  -4.2785025 ]]"
DR2_MKF0_SX366,"[[ 9.089354    8.33501     7.7997518  ... 12.337254   12.241655
  12.241133  ]
 [-2.8329349  -3.0056047  -3.0438979  ... -0.96665186 -0.92047894
  -0.9203063 ]
 [-0.8198544  -1.0381721  -1.0920774  ...  0.19575667  0.32836676
   0.32877043]
 ...
 [ 0.0291075  -0.44108117 -0.51470125 ... -0.16933589 -0.1461886
  -0.1458252 ]
 [-0.84799755 -0.17313783  0.2185174  ... -1.9781923  -2.1208444
  -2.1214163 ]
 [-4.429222   -4.576268   -4.611485   ... -4.4628344  -4.3429246
  -4.3423843 ]]"
DR2_MKF0_SX6,"[[12.367338   12.2865925  12.122431   ... 12.343299   12.333068
  12.329178  ]
 [-2.653986   -2.7241685  -2.6771376  ... -0.85552233 -0.8484247
  -0.84582543]
 [-2.2214537  -2.274055   -2.3669753  ... -0.5298072  -0.5296483
  -0.52966034]
 ...
 [ 1.1436918   0.9972689   0.65304756 ... -1.3280395  -1.3332516
  -1.3351982 ]
 [-1.1866205  -1.1564474  -1.1336188  ... -1.5955173  -1.5999539
  -1.601618  ]
 [-5.5136576  -5.4780197  -5.29081    ... -4.978168   -4.9720144
  -4.9697084 ]]"
DR2_MKF0_SX96,"[[13.240498   13.264509   13.251915   ... 10.440337   10.44017
  10.44024   ]
 [-1.8760846  -2.329029   -1.900348   ... -0.51697284 -0.51679254
  -0.51693517]
 [-0.4496171  -0.5486372  -0.4375372  ...  0.31840488  0.3183738
   0.31835118]
 ...
 [-0.6559956  -0.36931732 -0.70728266 ... -2.0701237  -2.0701084
  -2.0701191 ]
 [-1.2977434  -0.81730884 -1.2305777  ... -2.871594   -2.8716993
  -2.871647  ]
 [-5.5216208  -5.7446995  -5.5438857  ... -3.815074   -3.8148837
  -3.8149934 ]]"
DR2_MMH0_SA1,"[[13.004047   13.107271   13.189489   ... 11.02956    11.029601
  11.02973   ]
 [-1.8694171  -1.9465271  -1.9797629  ... -0.62978876 -0.62987304
  -0.6298186 ]
 [-0.9910235  -0.943169   -0.92470545 ... -0.4731903  -0.4730783
  -0.473212  ]
 ...
 [ 0.04204872 -0.06224141 -0.09398542 ... -1.6161106  -1.616167
  -1.6160825 ]
 [-0.12660068 -0.17758255 -0.14533268 ... -2.6800277  -2.680017
  -2.679904  ]
 [-5.309244   -5.3009696  -5.3490143  ... -4.345463   -4.345488
  -4.345588  ]]"
DR2_MMH0_SA2,"[[13.501779   13.559525   13.610829   ... 11.771383   10.984958
  10.98494   ]
 [-2.4944143  -2.5549746  -2.5580206  ... -1.7272738  -0.6744612
  -0.67443967]
 [-0.9493046  -0.9287129  -0.92338264 ... -1.1444721  -0.5644739
  -0.5644599 ]
 ...
 [ 1.0028936   0.8285535   0.68045044 ... -0.18934913 -1.6816031
  -1.6816101 ]
 [-0.709619   -0.7059141  -0.65337646 ... -0.4835533  -2.1744094
  -2.1744304 ]
 [-5.8226624  -5.787315   -5.7614245  ... -5.854556   -4.846566
  -4.8465323 ]]"
DR2_MMH0_SI1537,"[[12.576677   12.697742   12.953949   ... 11.984705   11.984188
  11.983997  ]
 [-1.9007655  -2.062232   -2.1929798  ... -1.561295   -1.5605758
  -1.5602841 ]
 [-1.2821324  -1.1655378  -0.84254473 ...  0.7182944   0.7188723
   0.7190593 ]
 ...
 [ 3.4238853   3.0440886   2.613409   ... -2.0536745  -2.052999
  -2.0528224 ]
 [-1.0033944  -1.0655385  -1.1796488  ... -1.5259092  -1.5273181
  -1.5277452 ]
 [-6.106374   -6.072056   -5.934025   ... -4.565077   -4.56419
  -4.5638914 ]]"
DR2_MMH0_SI2167,"[[13.5953045  13.666292   13.707351   ... 11.193671   11.192915
  11.192839  ]
 [-2.2966623  -2.355887   -2.3393464  ... -0.84776235 -0.8474617
  -0.84742564]
 [-0.21972969 -0.25784093 -0.33127114 ...  0.2799933   0.28010353
   0.28012186]
 ...
 [ 0.50668585  0.31982422  0.19679397 ... -0.82030356 -0.82038355
  -0.8203612 ]
 [-1.2716483  -1.3172671  -1.3026075  ... -1.7537501  -1.7537608
  -1.753738  ]
 [-5.2512774  -5.2679935  -5.3089433  ... -4.304353   -4.3039937
  -4.303958  ]]"
DR2_MMH0_SI907,"[[10.176882   10.163564   10.3069     ... 10.108004   11.768879
  10.194543  ]
 [-0.9083183  -0.89952755 -0.9845618  ... -0.87330985 -1.9343386
  -0.8797664 ]
 [-0.6946801  -0.6974905  -0.677901   ... -0.7045579  -1.6120248
  -0.7804239 ]
 ...
 [-1.7021633  -1.7130744  -1.6317565  ... -1.7434179  -1.0854616
  -1.5845191 ]
 [-2.6180024  -2.618849   -2.6227782  ... -2.6236727  -1.2938094
  -2.6242497 ]
 [-4.050212   -4.038031   -4.1381207  ... -3.9938412  -4.872747
  -4.0588775 ]]"
DR2_MMH0_SX187,"[[ 1.2995957e+01  1.2772621e+01  1.2633707e+01 ...  1.1430321e+01
   1.1376764e+01  1.1376923e+01]
 [-2.0017650e+00 -2.3826184e+00 -2.5618539e+00 ...  2.4572024e+00
   2.5110650e+00  2.5109358e+00]
 [-2.4002252e+00 -2.4438281e+00 -2.2778649e+00 ... -1.9764255e+00
  -1.9581707e+00 -1.9581432e+00]
 ...
 [ 7.3308641e-01  5.2867794e-01  7.9820752e-03 ...  1.3063255e-01
   1.2876867e-01  1.2889604e-01]
 [-1.2501687e+00 -1.4843012e+00 -1.7503748e+00 ... -4.5662984e-01
  -5.6367779e-01 -5.6392068e-01]
 [-5.6367283e+00 -5.5035887e+00 -5.1778011e+00 ... -5.0239611e+00
  -4.9785261e+00 -4.9785538e+00]]"
DR2_MMH0_SX367,"[[13.260914   13.083015   12.942574   ... 10.235678   10.235373
  10.235528  ]
 [-2.3717108  -2.7675428  -2.8722746  ... -0.20935008 -0.20917405
  -0.20927987]
 [-0.5073293  -0.8101477  -0.97102714 ...  0.03401956  0.03389497
   0.03398371]
 ...
 [-0.37845558 -0.38122192 -0.51229167 ... -2.5197299  -2.5199473
  -2.5197654 ]
 [-1.9618759  -2.1652415  -2.275948   ... -1.4467599  -1.4466437
  -1.4467642 ]
 [-4.8032694  -4.7108126  -4.63755    ... -4.209071   -4.209035
  -4.208997  ]]"
DR2_MMH0_SX420,"[[ 1.3560474e+01  1.3586515e+01  1.3525852e+01 ...  1.2645123e+01
   1.2645111e+01  1.2644842e+01]
 [-2.3863196e+00 -2.4682164e+00 -2.5197420e+00 ... -1.6801083e+00
  -1.6801322e+00 -1.6800117e+00]
 [ 1.5069023e-01  7.2309375e-02  3.2660604e-02 ...  4.8811471e-01
   4.8817438e-01  4.8824343e-01]
 ...
 [ 9.0879202e-03 -1.5482837e-01 -4.2405286e-01 ... -1.1512458e+00
  -1.1512456e+00 -1.1512195e+00]
 [ 3.9711654e-02  8.4882468e-02  3.0828199e-01 ... -1.7930222e+00
  -1.7929889e+00 -1.7932050e+00]
 [-5.5957241e+00 -5.5925145e+00 -5.6113253e+00 ... -4.4763975e+00
  -4.4764214e+00 -4.4762354e+00]]"
DR2_MMH0_SX7,"[[12.964697   10.642614   12.831013   ... 10.642578   10.641869
  10.641874  ]
 [-1.7405587  -0.74420077 -1.6278629  ... -0.7439651  -0.7438221
  -0.7438288 ]
 [ 0.26137954  0.59796107 -0.01691824 ...  0.5972136   0.5977232
   0.59776443]
 ...
 [ 0.10121557 -2.0310194  -0.53588367 ... -2.0322256  -2.031301
  -2.0311723 ]
 [-1.6197953  -0.6689012  -1.6388829  ... -0.6682715  -0.66879743
  -0.66884583]
 [-4.9940324  -4.342807   -5.0323925  ... -4.343026   -4.342478
  -4.342464  ]]"
DR2_MMH0_SX97,"[[12.452969   12.294073   12.407425   ... 10.033796   10.034394
  10.034422  ]
 [-2.5079875  -2.53581    -2.4971747  ... -0.3089589  -0.3090749
  -0.30907232]
 [-0.6429369  -0.6605074  -0.57853425 ... -0.07789358 -0.07799064
  -0.07801127]
 ...
 [-0.6171537  -0.97057074 -0.949957   ... -2.2321403  -2.231694
  -2.2316902 ]
 [-0.3758884  -0.33872533 -0.40739465 ... -1.8881851  -1.888322
  -1.8883151 ]
 [-5.2363334  -5.085956   -5.022091   ... -3.9970853  -3.9970875
  -3.99711   ]]"
DR2_PJF0_SA1,"[[13.013824   13.055187   13.0587845  ...  9.067158    9.264052
   9.470389  ]
 [-2.2051263  -2.4208722  -2.5086331  ... -1.8361704  -1.7928483
  -1.7472365 ]
 [-0.46920264 -0.46563047 -0.38338724 ... -1.1017683  -1.0282152
  -0.9229852 ]
 ...
 [ 0.73028505  0.52628887  0.24006595 ... -1.5397413  -1.5438485
  -1.5585935 ]
 [-0.6395     -0.47173396 -0.42807817 ... -0.46565184 -0.4576409
  -0.4925503 ]
 [-4.764411   -4.894513   -4.8639107  ... -4.558683   -4.5657625
  -4.553437  ]]"
DR2_PJF0_SA2,"[[13.712432   13.784372   13.801409   ... 11.808036   11.808093
  11.808168  ]
 [-2.380198   -2.462018   -2.4870107  ... -0.96547335 -0.9654764
  -0.96549034]
 [-0.61327964 -0.6506395  -0.7393976  ... -0.3378301  -0.33780918
  -0.33780724]
 ...
 [ 0.13523509 -0.05036867 -0.10271549 ... -1.2785151  -1.2784705
  -1.2784116 ]
 [-1.0427567  -1.0398263  -0.9842702  ... -1.7324865  -1.7324774
  -1.7324553 ]
 [-5.5390167  -5.5191107  -5.532743   ... -4.8699446  -4.8699646
  -4.8700047 ]]"
DR2_PJF0_SI1046,"[[ 1.3602241e+01  1.3593849e+01  1.3630598e+01 ...  1.1007916e+01
   1.1007479e+01  1.1007377e+01]
 [-2.5223465e+00 -2.5775404e+00 -2.6014354e+00 ... -6.0779816e-01
  -6.0746497e-01 -6.0743088e-01]
 [-6.5708560e-01 -7.2381520e-01 -8.2735503e-01 ... -5.2544320e-01
  -5.2544582e-01 -5.2545547e-01]
 ...
 [ 1.2907478e-01  5.1773280e-02 -5.3890646e-03 ...  2.6043904e-01
   2.6007253e-01  2.5995842e-01]
 [-2.0175228e+00 -2.0597229e+00 -2.0469604e+00 ... -9.8900199e-01
  -9.8940122e-01 -9.8951650e-01]
 [-4.9604058e+00 -4.9474320e+00 -4.9785976e+00 ... -4.9645777e+00
  -4.9638605e+00 -4.9636602e+00]]"
DR2_PJF0_SI1259,"[[12.777987   12.80662    11.391525   ... 10.434196   11.249853
  11.933712  ]
 [-1.820498   -1.8909106  -1.2414141  ... -2.5827081  -2.4863985
  -2.2384095 ]
 [ 3.5105383   3.5208836   1.5236514  ... -0.9717083  -0.79837674
  -0.508667  ]
 ...
 [-0.39223224 -0.5130521  -1.9143066  ... -2.3680432  -1.8606327
  -1.3656466 ]
 [-1.4405155  -1.4261341  -1.8590157  ... -1.099723   -1.41045
  -1.457054  ]
 [-4.2132006  -4.1984086  -4.2166557  ... -5.6685324  -5.696272
  -5.703761  ]]"
DR2_PJF0_SI1676,"[[13.187355   10.569607   10.569681   ... 10.841934   11.23159
  10.568941  ]
 [-2.4948206  -0.9022949  -0.902305   ... -1.6341023  -1.7265792
  -0.90203476]
 [-0.1663132  -0.5775812  -0.57748747 ... -1.8022351  -1.6271834
  -0.5776376 ]
 ...
 [ 2.999642   -2.2328079  -2.2327275  ... -0.2845379  -0.48138446
  -2.2335787 ]
 [-0.3809715  -1.438309   -1.4383519  ... -0.36436057 -0.48889732
  -1.4381026 ]
 [-6.0768604  -4.78338    -4.7833815  ... -5.5181155  -5.4643574
  -4.7831483 ]]"
DR2_PJF0_SX146,"[[ 9.526588    9.531874    9.484461   ...  9.850769    9.938313
   9.478415  ]
 [-1.0830327  -1.0837904  -1.0640802  ... -2.5549839  -2.5121908
  -1.0624768 ]
 [ 0.1537996   0.15425682  0.14495409 ... -1.0591094  -1.0347685
   0.14324522]
 ...
 [-1.4715177  -1.4703531  -1.4836688  ... -0.94622767 -0.85022146
  -1.4849815 ]
 [-1.7188802  -1.7186651  -1.7338631  ...  0.62382764  0.603675
  -1.7360538 ]
 [-3.6477842  -3.649699   -3.620646   ... -5.1519656  -5.1582184
  -3.6170325 ]]"
DR2_PJF0_SX236,"[[13.127214   13.176011   13.287638   ... 10.962567   11.879015
  12.140958  ]
 [-1.691049   -1.7087829  -1.7435942  ... -2.3775158  -1.6826415
  -1.2539021 ]
 [ 0.19119176  0.21006733  0.23497286 ... -1.6305009   0.34199083
   0.9591478 ]
 ...
 [-0.26210952 -0.38071585 -0.5297533  ... -1.780083   -2.1609948
  -1.4533622 ]
 [-0.903352   -0.8799497  -0.8877181  ... -0.46203476 -1.9296595
  -2.1234846 ]
 [-5.187957   -5.1838813  -5.1796002  ... -5.2015176  -3.7733424
  -3.9056854 ]]"
DR2_PJF0_SX326,"[[ 1.3420450e+01  1.0101791e+01  1.3391190e+01 ...  1.0100488e+01
   1.0100532e+01  1.0100597e+01]
 [-2.3286862e+00 -1.7152816e-02 -2.3862538e+00 ... -1.6616523e-02
  -1.6430870e-02 -1.6445428e-02]
 [-2.2554201e-01  6.2311184e-01 -2.8257892e-01 ...  6.2332183e-01
   6.2348181e-01  6.2348646e-01]
 ...
 [-1.4582366e-02 -1.2987293e+00 -1.2099779e-01 ... -1.2988605e+00
  -1.2991470e+00 -1.2991457e+00]
 [-9.9636614e-04 -1.2563133e+00  7.6487035e-02 ... -1.2568538e+00
  -1.2570255e+00 -1.2570029e+00]
 [-5.2272248e+00 -3.6237130e+00 -5.2438364e+00 ... -3.6231582e+00
  -3.6229415e+00 -3.6229601e+00]]"
DR2_PJF0_SX352,"[[13.686414   13.767494   13.8014965  ... 13.529142   12.225096
  12.223012  ]
 [-2.3789504  -2.3766556  -2.3298798  ... -1.4067142  -0.87204826
  -0.8716737 ]
 [ 0.1925304   0.17698905  0.17814946 ... -0.19506443  0.3469448
   0.3469294 ]
 ...
 [ 0.8793472   0.58029675  0.3432185  ...  0.17519054 -0.35967472
  -0.36037537]
 [-1.4534901  -1.3863388  -1.3167168  ... -0.41087243 -1.7844598
  -1.7850169 ]
 [-5.8685446  -5.8247113  -5.787719   ... -5.499931   -4.7872105
  -4.7859592 ]]"
DR2_PJF0_SX56,"[[ 8.571653    8.571909    8.573886   ...  7.9759445   8.630922
   8.567083  ]
 [-0.7874056  -0.7877232  -0.7890637  ... -2.6770139  -2.6965094
  -0.78483915]
 [ 0.3745603   0.37452376  0.37444496 ... -1.2602985  -1.2596323
   0.3743658 ]
 ...
 [-3.5372634  -3.5374138  -3.5364156  ... -2.2088735  -2.160173
  -3.5396147 ]
 [-2.0725434  -2.0723915  -2.0727658  ...  0.75350153  0.33620462
  -2.0714135 ]
 [-3.9905658  -3.990756   -3.9919674  ... -6.053503   -6.0003767
  -3.9882112 ]]"
DR2_RLL0_SA1,"[[12.995546   13.0467415  12.997791   ... 12.607246   12.606244
  12.60903   ]
 [-1.9823568  -2.0293784  -2.0924084  ... -0.8918913  -0.89145
  -0.8930515 ]
 [-1.0722921  -1.0311762  -1.0726371  ... -0.27204597 -0.2717947
  -0.27208263]
 ...
 [ 0.511479    0.3747483   0.21788074 ... -0.5988634  -0.59894234
  -0.5987831 ]
 [-0.4322252  -0.43047905 -0.38220534 ... -1.8944132  -1.8950758
  -1.8933531 ]
 [-5.2442393  -5.236134   -5.2010612  ... -4.8988914  -4.898402
  -4.8997917 ]]"
DR2_RLL0_SA2,"[[10.7074795  10.726772   10.738594   ... 10.624424   10.624358
  10.624363  ]
 [-0.32661    -0.3379359  -0.34081233 ... -0.30968323 -0.30972588
  -0.30971804]
 [-0.85499173 -0.8477171  -0.84475935 ... -0.843614   -0.8435557
  -0.843556  ]
 ...
 [-1.6341202  -1.6220882  -1.6147043  ... -1.7005043  -1.7005404
  -1.7005372 ]
 [-1.9686599  -1.9661385  -1.9625783  ... -2.0064178  -2.006414
  -2.0064187 ]
 [-5.154045   -5.1598954  -5.1637983  ... -5.1001253  -5.100056
  -5.1000557 ]]"
DR2_RLL0_SI1514,"[[12.319889   12.363526   12.351551   ... 10.828514   10.828482
  10.82847   ]
 [-0.9235499  -1.010488   -1.0336158  ... -0.03430104 -0.03427556
  -0.03426677]
 [-1.6752734  -1.5626876  -1.4385304  ...  2.3885643   2.3885045
   2.388498  ]
 ...
 [ 0.6031788   0.5235861   0.30790004 ... -1.7842836  -1.7842702
  -1.7842584 ]
 [-1.136155   -1.1212317  -1.0558035  ... -1.8503568  -1.8504007
  -1.8504074 ]
 [-5.1741753  -5.2335505  -5.316436   ... -3.8999968  -3.899955
  -3.8999474 ]]"
