,start,stop,utterance,duration_s,phone_rate,sample_id
1,4469,6099,their,0.101875,9.815950920245399,DR3_JLR0_SI1231
2,6099,17960,chroniclers,0.7413125,1.348958772447517,DR3_JLR0_SI1231
3,17960,19800,are,0.115,8.695652173913043,DR3_JLR0_SI1231
4,19800,23979,not,0.2611875,3.8286671452500594,DR3_JLR0_SI1231
5,23979,25320,the,0.0838125,11.931394481730052,DR3_JLR0_SI1231
6,25320,34120,dramatic,0.55,1.8181818181818181,DR3_JLR0_SI1231
7,34120,42600,poets,0.53,1.8867924528301885,DR3_JLR0_SI1231
8,44040,46120,but,0.13,7.692307692307692,DR3_JLR0_SI1231
9,46120,47080,the,0.06,16.666666666666668,DR3_JLR0_SI1231
10,47080,53600,prose,0.4075,2.4539877300613497,DR3_JLR0_SI1231
11,54360,67560,novelists,0.825,1.2121212121212122,DR3_JLR0_SI1231
0,2088,3640,my,0.097,10.309278350515463,DR3_JLR0_SI1861
1,3640,8960,dress,0.3325,3.007518796992481,DR3_JLR0_SI1861
2,9720,15160,needs,0.34,2.941176470588235,DR3_JLR0_SI1861
3,15160,16793,some,0.1020625,9.797917942437232,DR3_JLR0_SI1861
4,16793,20845,work,0.25325,3.948667324777888,DR3_JLR0_SI1861
5,20845,23686,on,0.1775625,5.631819781766983,DR3_JLR0_SI1861
6,23686,26340,it,0.165875,6.028636021100226,DR3_JLR0_SI1861
0,2040,4680,but,0.165,6.0606060606060606,DR3_JLR0_SI601
1,4680,8120,that,0.215,4.651162790697675,DR3_JLR0_SI601
2,8120,22140,explanation,0.87625,1.1412268188302426,DR3_JLR0_SI601
3,22140,25240,is,0.19375,5.161290322580645,DR3_JLR0_SI601
4,25240,29880,only,0.29,3.4482758620689657,DR3_JLR0_SI601
5,29880,37400,partly,0.47,2.127659574468085,DR3_JLR0_SI601
6,37400,43822,true,0.401375,2.4914356898162566,DR3_JLR0_SI601
0,1960,3000,the,0.065,15.384615384615383,DR3_JLR0_SX151
1,3000,13080,previous,0.63,1.5873015873015872,DR3_JLR0_SX151
2,13080,18920,speaker,0.365,2.73972602739726,DR3_JLR0_SX151
3,18920,27240,presented,0.52,1.923076923076923,DR3_JLR0_SX151
4,27240,39227,ambiguous,0.7491875,1.3347793442896472,DR3_JLR0_SX151
5,39227,51080,results,0.7408125,1.3498692314182064,DR3_JLR0_SX151
0,2130,3300,the,0.073125,13.675213675213676,DR3_JLR0_SX241
1,3300,11613,hallway,0.5195625,1.9246962588716467,DR3_JLR0_SX241
2,12760,19400,opens,0.415,2.4096385542168677,DR3_JLR0_SX241
3,19400,25202,into,0.362625,2.757669769045157,DR3_JLR0_SX241
4,25202,26760,a,0.097375,10.269576379974326,DR3_JLR0_SX241
5,26760,34631,huge,0.4919375,2.0327785541862533,DR3_JLR0_SX241
6,34631,43320,chamber,0.5430625,1.8414086776383933,DR3_JLR0_SX241
0,1960,3080,the,0.07,14.285714285714285,DR3_JLR0_SX331
1,3080,9160,big,0.38,2.6315789473684212,DR3_JLR0_SX331
2,9160,15373,dog,0.3883125,2.575245453082247,DR3_JLR0_SX331
3,15373,20302,loved,0.3080625,3.2460945425035503,DR3_JLR0_SX331
4,20302,21556,to,0.078375,12.759170653907496,DR3_JLR0_SX331
5,21556,26903,chew,0.3341875,2.9923321488685244,DR3_JLR0_SX331
6,26903,30120,on,0.2010625,4.973577867578489,DR3_JLR0_SX331
7,30120,31289,the,0.0730625,13.686911890504705,DR3_JLR0_SX331
8,32668,37180,old,0.282,3.546099290780142,DR3_JLR0_SX331
9,37681,43601,rag,0.37,2.7027027027027026,DR3_JLR0_SX331
10,43601,49283,doll,0.355125,2.8159098908834914,DR3_JLR0_SX331
0,2040,5680,those,0.2275,4.395604395604395,DR3_JLR0_SX421
1,5680,7560,who,0.1175,8.51063829787234,DR3_JLR0_SX421
2,7560,12000,teach,0.2775,3.603603603603603,DR3_JLR0_SX421
3,12000,19926,values,0.495375,2.0186727226848347,DR3_JLR0_SX421
4,19926,26920,first,0.437125,2.2876751501286816,DR3_JLR0_SX421
5,26920,36177,abolish,0.5785625,1.7284217349033164,DR3_JLR0_SX421
6,36177,43070,cheating,0.4308125,2.321195415639054,DR3_JLR0_SX421
0,2040,10200,chocolate,0.51,1.9607843137254901,DR3_JLR0_SX61
1,10200,12240,and,0.1275,7.8431372549019605,DR3_JLR0_SX61
2,12240,20480,roses,0.515,1.941747572815534,DR3_JLR0_SX61
3,21013,25960,never,0.3091875,3.234283404083283,DR3_JLR0_SX61
4,25960,32840,fail,0.43,2.3255813953488373,DR3_JLR0_SX61
5,32840,35800,as,0.185,5.405405405405405,DR3_JLR0_SX61
6,35800,36480,a,0.0425,23.52941176470588,DR3_JLR0_SX61
7,36480,46847,romantic,0.6479375,1.5433587344458377,DR3_JLR0_SX61
8,46847,54576,gift,0.4830625,2.07012550135852,DR3_JLR0_SX61
0,2360,6099,she,0.2336875,4.27921904252474,DR3_LAC0_SA1
1,6099,9950,had,0.2406875,4.154764996104908,DR3_LAC0_SA1
2,9950,11240,your,0.080625,12.403100775193797,DR3_LAC0_SA1
3,11240,16250,dark,0.313125,3.193612774451098,DR3_LAC0_SA1
4,16250,24080,suit,0.489375,2.0434227330779056,DR3_LAC0_SA1
5,24080,25893,in,0.1133125,8.825151682294539,DR3_LAC0_SA1
6,25893,32125,greasy,0.3895,2.5673940949935816,DR3_LAC0_SA1
7,32125,37400,wash,0.3296875,3.0331753554502368,DR3_LAC0_SA1
8,38080,42012,water,0.24575,4.069175991861648,DR3_LAC0_SA1
9,42931,46190,all,0.2036875,4.90948143602332,DR3_LAC0_SA1
10,46190,51400,year,0.325625,3.071017274472169,DR3_LAC0_SA1
0,2860,5480,don't,0.16375,6.106870229007633,DR3_LAC0_SA2
1,5480,9070,ask,0.224375,4.456824512534819,DR3_LAC0_SA2
2,9600,11087,me,0.0929375,10.759919300605246,DR3_LAC0_SA2
3,11087,12280,to,0.0745625,13.411567476948868,DR3_LAC0_SA2
4,12280,18158,carry,0.367375,2.7220142905750255,DR3_LAC0_SA2
5,18158,19425,an,0.0791875,12.628255722178375,DR3_LAC0_SA2
6,19425,24772,oily,0.3341875,2.9923321488685244,DR3_LAC0_SA2
7,24772,29438,rag,0.291625,3.4290612944706385,DR3_LAC0_SA2
8,29438,32710,like,0.2045,4.88997555012225,DR3_LAC0_SA2
9,32710,38260,that,0.346875,2.882882882882883,DR3_LAC0_SA2
0,2440,4600,of,0.135,7.4074074074074066,DR3_LAC0_SI1339
1,4600,14872,particular,0.642,1.557632398753894,DR3_LAC0_SI1339
2,14872,24110,importance,0.577375,1.7319766183156529,DR3_LAC0_SI1339
3,29560,32125,is,0.1603125,6.237816764132554,DR3_LAC0_SI1339
4,32125,33670,the,0.0965625,10.355987055016183,DR3_LAC0_SI1339
5,33670,40273,study,0.4126875,2.423140996516735,DR3_LAC0_SI1339
6,40273,41992,of,0.1074375,9.307737056428156,DR3_LAC0_SI1339
7,41992,44870,the,0.179875,5.559416261292564,DR3_LAC0_SI1339
8,44870,52302,actions,0.4645,2.1528525296017222,DR3_LAC0_SI1339
9,52302,54280,of,0.123625,8.088978766430738,DR3_LAC0_SI1339
10,54280,61000,drugs,0.42,2.380952380952381,DR3_LAC0_SI1339
11,61000,65000,in,0.25,4.0,DR3_LAC0_SI1339
12,65000,68490,this,0.218125,4.584527220630372,DR3_LAC0_SI1339
13,69600,78280,respect,0.5425,1.8433179723502304,DR3_LAC0_SI1339
0,2840,8146,forget,0.331625,3.015454202789295,DR3_LAC0_SI2161
1,8146,10276,we,0.133125,7.511737089201878,DR3_LAC0_SI2161
2,10276,13080,ever,0.17525,5.706134094151213,DR3_LAC0_SI2161
3,13080,15582,knew,0.156375,6.39488409272582,DR3_LAC0_SI2161
4,15582,22500,what,0.432375,2.312807169702226,DR3_LAC0_SI2161
0,2240,7210,milk,0.310625,3.2193158953722336,DR3_LAC0_SI901
1,7210,13640,appears,0.401875,2.488335925349922,DR3_LAC0_SI901
2,13640,18966,twice,0.332875,3.0041306796845664,DR3_LAC0_SI901
3,18966,20120,a,0.072125,13.864818024263432,DR3_LAC0_SI901
4,20120,24920,day,0.3,3.3333333333333335,DR3_LAC0_SI901
0,2240,5870,rich,0.226875,4.40771349862259,DR3_LAC0_SX181
1,5870,8772,looked,0.181375,5.5134390075809785,DR3_LAC0_SX181
2,8772,11000,for,0.13925,7.181328545780969,DR3_LAC0_SX181
3,11000,17211,spotted,0.3881875,2.576074706166479,DR3_LAC0_SX181
4,17211,26151,hyenas,0.55875,1.789709172259508,DR3_LAC0_SX181
5,26151,27883,and,0.10825,9.237875288683602,DR3_LAC0_SX181
6,27883,35340,jaguars,0.4660625,2.1456349738500737,DR3_LAC0_SX181
7,35340,37765,on,0.1515625,6.5979381443298974,DR3_LAC0_SX181
8,37765,38530,the,0.0478125,20.915032679738562,DR3_LAC0_SX181
9,38530,47424,safari,0.555875,1.7989655947829997,DR3_LAC0_SX181
0,2290,3425,be,0.0709375,14.09691629955947,DR3_LAC0_SX271
1,3425,8898,careful,0.3420625,2.9234423533710947,DR3_LAC0_SX271
2,8898,12280,not,0.211375,4.730928444707273,DR3_LAC0_SX271
3,12280,13159,to,0.0549375,18.20250284414107,DR3_LAC0_SX271
4,13159,17712,plow,0.2845625,3.514166483637162,DR3_LAC0_SX271
5,17712,21472,over,0.235,4.25531914893617,DR3_LAC0_SX271
6,21472,22760,the,0.0805,12.422360248447205,DR3_LAC0_SX271
7,22760,29160,flower,0.4,2.5,DR3_LAC0_SX271
8,29160,36470,beds,0.456875,2.188782489740082,DR3_LAC0_SX271
0,2250,3640,the,0.086875,11.510791366906476,DR3_LAC0_SX361
1,3640,9733,speech,0.3808125,2.625964221237486,DR3_LAC0_SX361
2,9733,23937,symposium,0.88775,1.1264432554210082,DR3_LAC0_SX361
3,20344,27190,might,0.427875,2.3371311714869996,DR3_LAC0_SX361
4,27190,32320,begin,0.320625,3.118908382066277,DR3_LAC0_SX361
5,32320,39143,monday,0.4264375,2.345009526601202,DR3_LAC0_SX361
0,2180,3462,the,0.080125,12.480499219968799,DR3_LAC0_SX451
1,3462,7460,thick,0.249875,4.0020010005002495,DR3_LAC0_SX451
2,7460,10610,elm,0.196875,5.079365079365079,DR3_LAC0_SX451
3,10610,18214,forest,0.47525,2.1041557075223567,DR3_LAC0_SX451
4,18214,20302,was,0.1305,7.662835249042145,DR3_LAC0_SX451
5,20723,25712,nearly,0.3118125,3.2070555221487274,DR3_LAC0_SX451
6,25712,34755,overwhelmed,0.5651875,1.7693243392679423,DR3_LAC0_SX451
7,34755,37520,by,0.1728125,5.786618444846293,DR3_LAC0_SX451
8,37520,42130,dutch,0.288125,3.4707158351409975,DR3_LAC0_SX451
9,42130,45890,elm,0.235,4.25531914893617,DR3_LAC0_SX451
10,45890,54570,disease,0.5425,1.8433179723502304,DR3_LAC0_SX451
0,2310,3425,the,0.0696875,14.349775784753364,DR3_LAC0_SX91
1,3425,14790,misprint,0.7103125,1.4078310602727673,DR3_LAC0_SX91
2,14790,20780,provoked,0.374375,2.671118530884808,DR3_LAC0_SX91
3,20780,21960,an,0.07375,13.559322033898306,DR3_LAC0_SX91
4,21960,29117,immediate,0.4473125,2.2355735643426016,DR3_LAC0_SX91
5,29117,38440,disclaimer,0.5826875,1.7161857771103721,DR3_LAC0_SX91
0,2360,5263,she,0.1814375,5.511539786427833,DR3_LJD0_SA1
1,5263,8438,had,0.1984375,5.039370078740157,DR3_LJD0_SA1
2,8438,9720,your,0.080125,12.480499219968799,DR3_LJD0_SA1
3,9720,14704,dark,0.3115,3.2102728731942216,DR3_LJD0_SA1
4,14704,20141,suit,0.3398125,2.9427993378701487,DR3_LJD0_SA1
5,20141,21424,in,0.0801875,12.470771628994544,DR3_LJD0_SA1
6,21424,26945,greasy,0.3450625,2.8980257199782646,DR3_LJD0_SA1
7,26945,32050,wash,0.3190625,3.1341821743388834,DR3_LJD0_SA1
8,32880,37890,water,0.313125,3.193612774451098,DR3_LJD0_SA1
9,39394,42156,all,0.172625,5.792903692976104,DR3_LJD0_SA1
10,42156,48338,year,0.386375,2.588159171789065,DR3_LJD0_SA1
0,3180,5840,don't,0.16625,6.015037593984962,DR3_LJD0_SA2
1,5840,11368,ask,0.3455,2.8943560057887123,DR3_LJD0_SA2
2,11368,13320,me,0.122,8.19672131147541,DR3_LJD0_SA2
3,13320,15000,to,0.105,9.523809523809524,DR3_LJD0_SA2
4,15000,19258,carry,0.266125,3.757632691404415,DR3_LJD0_SA2
5,19258,20360,an,0.068875,14.519056261343012,DR3_LJD0_SA2
6,20360,25506,oily,0.321625,3.109211037699184,DR3_LJD0_SA2
7,25506,31010,rag,0.344,2.906976744186047,DR3_LJD0_SA2
8,31010,34246,like,0.20225,4.944375772558714,DR3_LJD0_SA2
9,34246,40140,that,0.368375,2.7146250424160163,DR3_LJD0_SA2
0,2790,3927,the,0.0710625,14.07211961301671,DR3_LJD0_SI1516
1,3927,6840,word,0.1820625,5.492619292825267,DR3_LJD0_SI1516
2,6840,12600,also,0.36,2.7777777777777777,DR3_LJD0_SI1516
3,12600,16320,made,0.2325,4.301075268817204,DR3_LJD0_SI1516
4,16320,18423,him,0.1314375,7.608178792201616,DR3_LJD0_SI1516
5,18423,23812,feel,0.3368125,2.9690109482278713,DR3_LJD0_SI1516
6,23812,30360,hate,0.40925,2.4434941967012827,DR3_LJD0_SI1516
7,32450,41232,sincere,0.548875,1.8219084491004327,DR3_LJD0_SI1516
8,41232,46520,hate,0.3305,3.02571860816944,DR3_LJD0_SI1516
9,46520,49720,for,0.2,5.0,DR3_LJD0_SI1516
10,49720,56430,those,0.419375,2.384500745156483,DR3_LJD0_SI1516
11,56430,59703,so,0.2045625,4.88848151542927,DR3_LJD0_SI1516
12,59703,68016,labeled,0.5195625,1.9246962588716467,DR3_LJD0_SI1516
0,2310,3240,but,0.058125,17.204301075268816,DR3_LJD0_SI2146
1,3240,4219,it,0.0611875,16.343207354443308,DR3_LJD0_SI2146
2,4219,6640,was,0.1513125,6.60883932259397,DR3_LJD0_SI2146
3,6640,7896,a,0.0785,12.738853503184714,DR3_LJD0_SI2146
4,7896,14030,hopeful,0.383375,2.6084121291164,DR3_LJD0_SI2146
5,14030,21013,sign,0.4364375,2.291278819991408,DR3_LJD0_SI2146
6,21013,23080,he,0.1291875,7.7406869859700045,DR3_LJD0_SI2146
7,23080,27680,told,0.2875,3.4782608695652177,DR3_LJD0_SI2146
8,27680,36595,himself,0.5571875,1.7947279865395402,DR3_LJD0_SI2146
0,2120,3900,he,0.11125,8.98876404494382,DR3_LJD0_SI886
1,3900,12742,snatched,0.552625,1.8095453517303777,DR3_LJD0_SI886
2,12742,16360,at,0.226125,4.422332780541736,DR3_LJD0_SI886
3,16360,17600,it,0.0775,12.903225806451614,DR3_LJD0_SI886
4,17600,27739,savagely,0.6336875,1.5780648979189271,DR3_LJD0_SI886
0,2130,12620,biologists,0.655625,1.5252621544327931,DR3_LJD0_SX166
1,12620,15941,use,0.2075625,4.817825956037338,DR3_LJD0_SX166
2,15941,27640,radioactive,0.7311875,1.3676382596803145,DR3_LJD0_SX166
3,27640,38433,isotopes,0.6745625,1.4824423237283426,DR3_LJD0_SX166
4,38433,39656,to,0.0764375,13.082583810302534,DR3_LJD0_SX166
5,39656,44440,study,0.299,3.3444816053511706,DR3_LJD0_SX166
6,44440,62090,microorganisms,1.103125,0.906515580736544,DR3_LJD0_SX166
0,2501,3592,the,0.0681875,14.66544454628781,DR3_LJD0_SX256
1,3592,9107,irate,0.3446875,2.901178603807797,DR3_LJD0_SX256
2,9107,15320,actor,0.3883125,2.575245453082247,DR3_LJD0_SX256
3,15320,21520,stomped,0.3875,2.5806451612903225,DR3_LJD0_SX256
4,21520,26200,away,0.2925,3.418803418803419,DR3_LJD0_SX256
5,27488,37973,idiotically,0.6553125,1.525989508822127,DR3_LJD0_SX256
0,1960,2840,the,0.055,18.181818181818183,DR3_LJD0_SX346
1,2840,12031,barracuda,0.5744375,1.7408334240017407,DR3_LJD0_SX346
2,12031,22976,recoiled,0.6840625,1.4618547281863865,DR3_LJD0_SX346
3,22976,26067,from,0.1931875,5.17631834357813,DR3_LJD0_SX346
4,26067,27120,the,0.0658125,15.19468186134853,DR3_LJD0_SX346
5,27120,34520,serpent's,0.4625,2.162162162162162,DR3_LJD0_SX346
6,34520,42640,poisonous,0.5075,1.9704433497536948,DR3_LJD0_SX346
7,42640,51100,fangs,0.52875,1.8912529550827422,DR3_LJD0_SX346
0,2320,7210,please,0.305625,3.2719836400817996,DR3_LJD0_SX436
1,7210,10320,sing,0.194375,5.144694533762058,DR3_LJD0_SX436
2,10320,14300,just,0.24875,4.0201005025125625,DR3_LJD0_SX436
3,14300,15874,the,0.098375,10.165184243964422,DR3_LJD0_SX436
4,15874,20840,club,0.310375,3.2219089810712846,DR3_LJD0_SX436
5,20840,26520,theme,0.355,2.8169014084507045,DR3_LJD0_SX436
0,3170,7880,gently,0.294375,3.397027600849257,DR3_LJD0_SX76
1,7880,13060,place,0.32375,3.088803088803089,DR3_LJD0_SX76
2,13060,20135,jim's,0.4421875,2.2614840989399294,DR3_LJD0_SX76
3,20135,25650,foam,0.3446875,2.901178603807797,DR3_LJD0_SX76
4,25650,34680,sculpture,0.564375,1.7718715393134,DR3_LJD0_SX76
5,34680,36344,in,0.104,9.615384615384615,DR3_LJD0_SX76
6,36344,36929,the,0.0365625,27.350427350427353,DR3_LJD0_SX76
7,36929,46323,box,0.587125,1.7032148179689164,DR3_LJD0_SX76
0,2297,5360,she,0.1914375,5.223636957231472,DR3_LTM0_SA1
1,5360,9619,had,0.2661875,3.756750410894576,DR3_LTM0_SA1
2,9619,11640,your,0.1263125,7.916872835230085,DR3_LTM0_SA1
3,11640,17040,dark,0.3375,2.962962962962963,DR3_LTM0_SA1
4,17040,22953,suit,0.3695625,2.7059022492812446,DR3_LTM0_SA1
5,22953,25120,in,0.1354375,7.383479464697739,DR3_LTM0_SA1
6,25120,31460,greasy,0.39625,2.5236593059936907,DR3_LTM0_SA1
7,31460,36845,wash,0.3365625,2.9712163416898796,DR3_LTM0_SA1
8,37440,41906,water,0.279125,3.5826242722794444,DR3_LTM0_SA1
9,43779,47492,all,0.2320625,4.3091839482897925,DR3_LTM0_SA1
10,47492,52840,year,0.33425,2.9917726252804786,DR3_LTM0_SA1
0,2190,4790,don't,0.1625,6.153846153846153,DR3_LTM0_SA2
1,4790,9580,ask,0.299375,3.3402922755741127,DR3_LTM0_SA2
2,9580,10776,me,0.07475,13.377926421404682,DR3_LTM0_SA2
3,10776,12440,to,0.104,9.615384615384615,DR3_LTM0_SA2
4,12440,18590,carry,0.384375,2.6016260162601625,DR3_LTM0_SA2
5,18590,19974,an,0.0865,11.560693641618498,DR3_LTM0_SA2
6,19974,26960,oily,0.436625,2.290294875465216,DR3_LTM0_SA2
7,26960,31620,rag,0.29125,3.4334763948497855,DR3_LTM0_SA2
8,31620,34857,like,0.2023125,4.9428483163422925,DR3_LTM0_SA2
9,34857,40396,that,0.3461875,2.8886080519949453,DR3_LTM0_SA2
0,2321,3634,do,0.0820625,12.185833968012187,DR3_LTM0_SI1070
1,3634,6666,you,0.1895,5.277044854881266,DR3_LTM0_SI1070
2,8090,13856,always,0.360375,2.774887270204648,DR3_LTM0_SI1070
3,14120,22480,navigate,0.5225,1.9138755980861246,DR3_LTM0_SI1070
4,22480,26000,like,0.22,4.545454545454546,DR3_LTM0_SI1070
5,26000,31456,this,0.341,2.9325513196480935,DR3_LTM0_SI1070
0,4450,8290,take,0.24,4.166666666666667,DR3_LTM0_SI1700
1,8290,9913,your,0.1014375,9.858287122612445,DR3_LTM0_SI1700
2,9913,18421,cobbler's,0.53175,1.8805829807240246,DR3_LTM0_SI1700
3,18421,24444,shop,0.3764375,2.656483479993359,DR3_LTM0_SI1700
4,24444,32520,somewhere,0.50475,1.981178801386825,DR3_LTM0_SI1700
5,32520,40229,else,0.4818125,2.0754961733039305,DR3_LTM0_SI1700
0,3800,6074,i'm,0.142125,7.036059806508355,DR3_LTM0_SI2330
1,6074,10514,going,0.2775,3.603603603603603,DR3_LTM0_SI2330
2,10514,12323,to,0.1130625,8.844665561083472,DR3_LTM0_SI2330
3,12323,18190,search,0.3666875,2.7271177773990116,DR3_LTM0_SI2330
4,18798,21520,this,0.170125,5.878030859662013,DR3_LTM0_SI2330
5,21520,29326,house,0.487875,2.0497053548552397,DR3_LTM0_SI2330
0,8350,9582,the,0.077,12.987012987012987,DR3_LTM0_SX170
1,9582,15880,mayan,0.393625,2.540489044140997,DR3_LTM0_SX170
2,14841,25148,neoclassic,0.6441875,1.5523430678179877,DR3_LTM0_SX170
3,25148,32360,scholar,0.45075,2.2185246810870773,DR3_LTM0_SX170
4,32360,41920,disappeared,0.5975,1.6736401673640167,DR3_LTM0_SX170
5,41920,43980,while,0.12875,7.766990291262136,DR3_LTM0_SX170
6,43980,52198,surveying,0.513625,1.9469457288878074,DR3_LTM0_SX170
7,52198,59182,ancient,0.4365,2.290950744558992,DR3_LTM0_SX170
8,59182,68205,ruins,0.5639375,1.7732461487310207,DR3_LTM0_SX170
0,2160,7840,remember,0.355,2.8169014084507045,DR3_LTM0_SX260
1,7840,11231,to,0.2119375,4.718372161604247,DR3_LTM0_SX260
2,11231,16788,allow,0.3473125,2.879251394637394,DR3_LTM0_SX260
3,16788,24347,identical,0.4724375,2.116682100806985,DR3_LTM0_SX260
4,24347,32778,twins,0.5269375,1.8977582730399718,DR3_LTM0_SX260
5,32778,34528,to,0.109375,9.142857142857142,DR3_LTM0_SX260
6,35625,39494,enter,0.2418125,4.135435513052468,DR3_LTM0_SX260
7,39494,46929,freely,0.4646875,2.151983860121049,DR3_LTM0_SX260
0,2103,6516,many,0.2758125,3.625651484251076,DR3_LTM0_SX350
1,6516,12257,wealthy,0.3588125,2.7869709109911165,DR3_LTM0_SX350
2,12257,25180,tycoons,0.8076875,1.2381026077536175,DR3_LTM0_SX350
3,26540,37344,splurged,0.67525,1.4809329877823028,DR3_LTM0_SX350
4,37344,40947,and,0.2251875,4.440743824590618,DR3_LTM0_SX350
5,40947,45465,bought,0.282375,3.5413899955732626,DR3_LTM0_SX350
6,45465,49320,both,0.2409375,4.150453955901427,DR3_LTM0_SX350
7,49320,51648,a,0.1455,6.872852233676976,DR3_LTM0_SX350
8,51648,58245,yacht,0.4123125,2.425344853721388,DR3_LTM0_SX350
9,61400,64720,and,0.2075,4.819277108433735,DR3_LTM0_SX350
10,64720,65559,a,0.0524375,19.07032181168057,DR3_LTM0_SX350
11,65559,73252,schooner,0.4808125,2.079812816846484,DR3_LTM0_SX350
0,2135,3789,the,0.103375,9.673518742442564,DR3_LTM0_SX440
1,4662,15331,advertising,0.6668125,1.4996719467616457,DR3_LTM0_SX440
2,15791,20520,verse,0.2955625,3.3833791499259886,DR3_LTM0_SX440
3,20520,22264,of,0.109,9.174311926605505,DR3_LTM0_SX440
4,22264,28664,plymouth,0.4,2.5,DR3_LTM0_SX440
5,28664,36020,variety,0.45975,2.1750951604132682,DR3_LTM0_SX440
6,36020,41844,store,0.364,2.7472527472527473,DR3_LTM0_SX440
7,41844,47000,never,0.32225,3.1031807602792862,DR3_LTM0_SX440
8,47000,56660,changes,0.60375,1.6563146997929605,DR3_LTM0_SX440
0,2200,5002,it's,0.175125,5.710206995003569,DR3_LTM0_SX80
1,5002,12720,illegal,0.482375,2.0730759264058047,DR3_LTM0_SX80
2,12720,14920,to,0.1375,7.2727272727272725,DR3_LTM0_SX80
3,14920,22840,postdate,0.495,2.0202020202020203,DR3_LTM0_SX80
4,22840,24001,a,0.0725625,13.781223083548664,DR3_LTM0_SX80
5,24001,30960,check,0.4349375,2.2991809167983908,DR3_LTM0_SX80
0,2120,5472,she,0.2095,4.773269689737471,DR3_MJF0_SA1
1,5472,9357,had,0.2428125,4.1184041184041185,DR3_MJF0_SA1
2,9357,10920,your,0.0976875,10.236724248240563,DR3_MJF0_SA1
3,10920,16560,dark,0.3525,2.8368794326241136,DR3_MJF0_SA1
4,16560,22475,suit,0.3696875,2.7049873203719357,DR3_MJF0_SA1
5,22475,23770,in,0.0809375,12.355212355212355,DR3_MJF0_SA1
6,23770,29702,greasy,0.37075,2.6972353337828725,DR3_MJF0_SA1
7,29702,36010,wash,0.39425,2.5364616360177554,DR3_MJF0_SA1
8,36600,40967,water,0.2729375,3.6638424547744446,DR3_MJF0_SA1
9,42137,45228,all,0.1931875,5.17631834357813,DR3_MJF0_SA1
10,45228,49960,year,0.29575,3.3812341504649197,DR3_MJF0_SA1
0,2120,5597,don't,0.2173125,4.60166810468795,DR3_MJF0_SA2
1,5597,10641,ask,0.31525,3.1720856463124507,DR3_MJF0_SA2
2,10641,12360,me,0.1074375,9.307737056428156,DR3_MJF0_SA2
3,12360,14680,to,0.145,6.8965517241379315,DR3_MJF0_SA2
4,14680,21138,carry,0.403625,2.4775472282440383,DR3_MJF0_SA2
5,21138,22349,an,0.0756875,13.212221304706853,DR3_MJF0_SA2
6,22349,28407,oily,0.378625,2.641135688345989,DR3_MJF0_SA2
7,28407,33921,rag,0.344625,2.9017047515415304,DR3_MJF0_SA2
8,33921,37556,like,0.2271875,4.401650618982119,DR3_MJF0_SA2
9,37556,44114,that,0.409875,2.439768222018908,DR3_MJF0_SA2
0,3240,5305,to,0.1290625,7.74818401937046,DR3_MJF0_SI1254
1,5586,10026,honor,0.2775,3.603603603603603,DR3_MJF0_SI1254
2,10026,14200,him,0.260875,3.8332534738859603,DR3_MJF0_SI1254
3,14200,16250,is,0.128125,7.8048780487804885,DR3_MJF0_SI1254
4,16250,18381,to,0.1331875,7.508212106992024,DR3_MJF0_SI1254
5,19175,23895,honor,0.295,3.3898305084745766,DR3_MJF0_SI1254
6,23895,35880,ourselves,0.7490625,1.3350020859407594,DR3_MJF0_SI1254
0,2200,3720,the,0.095,10.526315789473685,DR3_MJF0_SI1884
1,3720,11400,wagons,0.48,2.0833333333333335,DR3_MJF0_SI1884
2,11400,13240,were,0.115,8.695652173913043,DR3_MJF0_SI1884
3,13240,19640,burning,0.4,2.5,DR3_MJF0_SI1884
4,19640,29000,fiercely,0.585,1.7094017094017095,DR3_MJF0_SI1884
0,2120,4093,he,0.1233125,8.109477952356817,DR3_MJF0_SI624
1,4093,7160,may,0.1916875,5.2168242582328,DR3_MJF0_SI624
2,7160,10680,have,0.22,4.545454545454546,DR3_MJF0_SI624
3,10680,11560,a,0.055,18.181818181818183,DR3_MJF0_SI624
4,11560,17879,point,0.3949375,2.5320462098433296,DR3_MJF0_SI624
5,17879,19160,in,0.0800625,12.490241998438721,DR3_MJF0_SI624
6,19160,25733,urging,0.4108125,2.4342005172676098,DR3_MJF0_SI624
7,25733,29160,that,0.2141875,4.668806536329151,DR3_MJF0_SI624
8,29160,34899,decadent,0.3586875,2.7879421502003834,DR3_MJF0_SI624
9,37000,42443,themes,0.3401875,2.939555392246923,DR3_MJF0_SI624
10,42443,44760,be,0.1448125,6.905481225722917,DR3_MJF0_SI624
11,44760,49640,given,0.305,3.278688524590164,DR3_MJF0_SI624
12,49640,54770,fewer,0.320625,3.118908382066277,DR3_MJF0_SI624
13,54770,65960,prizes,0.699375,1.4298480786416443,DR3_MJF0_SI624
0,3800,5347,the,0.0966875,10.342598577892696,DR3_MJF0_SX174
1,5347,10736,haunted,0.3368125,2.9690109482278713,DR3_MJF0_SX174
2,10736,16459,house,0.3576875,2.795736501834702,DR3_MJF0_SX174
